HashWord,Frequency,State
cell,2,Rajasthan
decision.,2,Rajasthan
@ab_bjp,2,Rajasthan
#image,2,Rajasthan
750,2,Rajasthan
@_priyankag,2,Rajasthan
primeminister,2,Rajasthan
@kotasbjp,2,Rajasthan
forcefully,2,Rajasthan
misused,2,Rajasthan
pm!!,2,Rajasthan
institute,2,Rajasthan
insensitive,2,Rajasthan
delivers,2,Rajasthan
â¤ï¸,2,Rajasthan
burn,2,Rajasthan
campaigner,2,Rajasthan
years...!!,2,Rajasthan
@kbbyju,2,Rajasthan
jave,2,Rajasthan
crazy,1,Rajasthan
https://t.co/vdrsnbmudd,1,Rajasthan
#congressmuktrajasthan,1,Rajasthan
48rs/usd,1,Rajasthan
india....,1,Rajasthan
rips,1,Rajasthan
https://t.co/uurx8ihqek,1,Rajasthan
mandirs,1,Rajasthan
booths.,1,Rajasthan
https://t.co/j0n6eh5gcs,1,Rajasthan
https://t.co/udks7td054,1,Rajasthan
upward,1,Rajasthan
cos,1,Rajasthan
nightmare,1,Rajasthan
https://t.co/ggxpbmahu8,1,Rajasthan
las,1,Rajasthan
designs.,1,Rajasthan
#forbesindiaceleb100,1,Rajasthan
https://t.co/ypzxeymat8,1,Rajasthan
heyday!!,1,Rajasthan
https://t.co/nijdveo8wo,1,Rajasthan
#sitaramyechury,1,Rajasthan
firse,1,Rajasthan
probe,1,Rajasthan
republic!,1,Rajasthan
https://t.co/zpxijbinqf,1,Rajasthan
tooth,1,Rajasthan
"pakistani's,",1,Rajasthan
"overconfident,now",1,Rajasthan
observer,1,Rajasthan
https://t.co/ryjyrlcdpy,1,Rajasthan
https://t.co/jsnakfosc1,1,Rajasthan
callousness.,1,Rajasthan
https://t.co/6coxhhtbos,1,Rajasthan
exil,1,Rajasthan
#congress4girlchildren,1,Rajasthan
33-36,1,Rajasthan
https://t.co/qwjhi650vc,1,Rajasthan
"youth,women",1,Rajasthan
https://t.co/id3cpncmkx,1,Rajasthan
@cvgcjkpvz1cvcbl,1,Rajasthan
supporter,1,Rajasthan
follow!!,1,Rajasthan
https://t.co/s2bp4uqtz5,1,Rajasthan
incubation,1,Rajasthan
*&gt;1st,1,Rajasthan
leaders!!!,1,Rajasthan
https://t.co/bo7onsapmi,1,Rajasthan
@maqbool_sm,1,Rajasthan
#mirror.,1,Rajasthan
#politicstoday,1,Rajasthan
smt,1,Rajasthan
older,1,Rajasthan
corruptions,1,Rajasthan
litigations,1,Rajasthan
#selfeducation,1,Rajasthan
better-ment,1,Rajasthan
/rioter/encounter,1,Rajasthan
roughly,1,Rajasthan
shed,1,Rajasthan
spendings,1,Rajasthan
ððif,1,Rajasthan
provision,1,Rajasthan
https://t.co/th0rqwqbf1,1,Rajasthan
https://t.co/k1kx07bvhc,1,Rajasthan
@abhishbanerj,1,Rajasthan
#europeanunion,1,Rajasthan
",whoever",1,Rajasthan
bullshit,1,Rajasthan
armor.,1,Rajasthan
mis:governance.,1,Rajasthan
bewafa,1,Rajasthan
modi),1,Rajasthan
801,1,Rajasthan
@incbasavakalyan,1,Rajasthan
that:,1,Rajasthan
thugs,1,Rajasthan
baba,1,Rajasthan
chittorgarh,1,Rajasthan
vasuji,1,Rajasthan
https://t.co/phqe961xcn,1,Rajasthan
manda,1,Rajasthan
loksabha,1,Rajasthan
https://t.co/mfzzcqp8p2,1,Rajasthan
badhaai,1,Rajasthan
https://t.co/kea2c5ogju,1,Rajasthan
willing,1,Rajasthan
gracefully,1,Rajasthan
https://t.co/lfoiaqlplr,1,Rajasthan
"earning,",1,Rajasthan
#âà¤à¤®à¤²_à¤à¥_à¤²à¤¹à¤°,1,Rajasthan
#centre,1,Rajasthan
sible????,1,Rajasthan
retired,1,Rajasthan
2009,1,Rajasthan
#amitsah,1,Rajasthan
"indian,",1,Rajasthan
oneself.,1,Rajasthan
https://t.co/hyfrmoxhxe,1,Rajasthan
"joseph,",1,Rajasthan
"digest,",1,Rajasthan
"ayodhya,",1,Rajasthan
interesti,1,Rajasthan
dynast.pogo,1,Rajasthan
#vsaundraraje's,1,Rajasthan
#inconversationwith,1,Rajasthan
"polls,",1,Rajasthan
https://t.co/vpa1udwure,1,Rajasthan
"manner,",1,Rajasthan
https://t.co/fnxs4ascs3,1,Rajasthan
vite,1,Rajasthan
"annapurna,",1,Rajasthan
https://t.co/8rrmqca8gq,1,Rajasthan
#sanghi,1,Rajasthan
#noshavenovember,1,Rajasthan
https://t.co/ywuotnmwaj,1,Rajasthan
https://t.co/iw9xq0kzhq,1,Rajasthan
https://t.co/ungrkteotx,1,Rajasthan
&amp;in,1,Rajasthan
sector/household?,1,Rajasthan
earrings,1,Rajasthan
https://t.co/d199csx7l5,1,Rajasthan
today(5,1,Rajasthan
#à¤à¤¿à¤¸à¤,1,Rajasthan
https://t.co/s7oypgmh8k,1,Rajasthan
blazing,1,Rajasthan
ameinder,1,Rajasthan
19,1,Rajasthan
im,1,Rajasthan
https://t.co/tz8aijxqzb,1,Rajasthan
aisi,1,Rajasthan
brethren,1,Rajasthan
linking,1,Rajasthan
https://t.co/oaqkwoqwwc,1,Rajasthan
phule,1,Rajasthan
othe,1,Rajasthan
wao,1,Rajasthan
https://t.co/sgodn7o7jc,1,Rajasthan
#madashell,1,Rajasthan
https://t.co/9gyfqhhyfl,1,Rajasthan
rajasthanâï¸,1,Rajasthan
â©,1,Rajasthan
12pm,1,Rajasthan
#merenaamtu,1,Rajasthan
pissed,1,Rajasthan
businessman.,1,Rajasthan
idiotic.,1,Rajasthan
https://t.co/fnxnmwqwwj,1,Rajasthan
#vegetables,1,Rajasthan
"z3,",1,Rajasthan
"gdp,",1,Rajasthan
'pakistan,1,Rajasthan
"secret,",1,Rajasthan
https://t.co/in954p1atm,1,Rajasthan
âpainnn,1,Rajasthan
defaulters,1,Rajasthan
@withcongress,1,Rajasthan
flourish.,1,Rajasthan
shaking,1,Rajasthan
bahuuut,1,Rajasthan
https://t.co/xfhabevdof,1,Rajasthan
"embarrassment,",1,Rajasthan
administration,1,Rajasthan
https://t.co/qtbyf7wu54,1,Rajasthan
pani,1,Rajasthan
https://t.co/xsagxxzpil,1,Rajasthan
pawar-jodhpur,1,Rajasthan
deontay,1,Rajasthan
"plan,",1,Rajasthan
https://t.co/sbnp3qbbyl,1,Rajasthan
ð¯%,1,Rajasthan
#boards,1,Rajasthan
bjp....,1,Rajasthan
berojgar,1,Rajasthan
"45,",1,Rajasthan
lovely,1,Rajasthan
khandan,1,Rajasthan
https://t.co/56tl9fcxli,1,Rajasthan
deploying,1,Rajasthan
autocracy,1,Rajasthan
https://t.co/ceuktd3vk3,1,Rajasthan
.looters,1,Rajasthan
24*7,1,Rajasthan
https://t.co/pzfqbooxxt,1,Rajasthan
https://t.co/qmitz6ghxi,1,Rajasthan
https://t.co/jf5tqu7k3b,1,Rajasthan
"countries,",1,Rajasthan
connection.,1,Rajasthan
ð¤·ââï¸,1,Rajasthan
"karnataka,",1,Rajasthan
rampal,1,Rajasthan
fabricate,1,Rajasthan
yojna.,1,Rajasthan
repeated,1,Rajasthan
https://t.co/ahdzekhyvh,1,Rajasthan
https://t.co/bmwljwrx3m,1,Rajasthan
https://t.co/b6boyu7bth,1,Rajasthan
indian...,1,Rajasthan
trenfing,1,Rajasthan
ghulam,1,Rajasthan
https://t.co/b4wmirciwc,1,Rajasthan
#abkibaarmodisarkaar,1,Rajasthan
https://t.co/7qoqk8okno,1,Rajasthan
focuses,1,Rajasthan
https://t.co/ozzty50qfw,1,Rajasthan
https://t.co/jg19gcyof5,1,Rajasthan
cliping....,1,Rajasthan
https://t.co/nmuzlajgpi,1,Rajasthan
https://t.co/e1o1lhjsky,1,Rajasthan
worth.,1,Rajasthan
@ningthemcharaju,1,Rajasthan
"highways,",1,Rajasthan
@faisalirfan,1,Rajasthan
esi,1,Rajasthan
420,1,Rajasthan
https://t.co/4si8mhtef4,1,Rajasthan
dnt,1,Rajasthan
#giveanswer.,1,Rajasthan
https://t.co/omnph7yzlc,1,Rajasthan
https://t.co/u1vjowcdko,1,Rajasthan
#bjpphi,1,Rajasthan
framework.,1,Rajasthan
divide,1,Rajasthan
"judiciary,",1,Rajasthan
"bima,",1,Rajasthan
fearing,1,Rajasthan
tourism.,1,Rajasthan
#growwithgoogle,1,Rajasthan
@garyburford12,1,Rajasthan
compromise,1,Rajasthan
https://t.co/9cdcb04r0z,1,Rajasthan
club.,1,Rajasthan
@sunitagupta__,1,Rajasthan
https://t.co/voha5drd63,1,Rajasthan
momentum,1,Rajasthan
mouthpuece.,1,Rajasthan
@ish_bhandari,1,Rajasthan
t',1,Rajasthan
https://t.co/xhtnrzlvgr,1,Rajasthan
to.,1,Rajasthan
@vijaykedia1,1,Rajasthan
https://t.co/idwjleb0bp,1,Rajasthan
#chunavyatra2018,1,Rajasthan
pappu's,1,Rajasthan
@deepsealioness,1,Rajasthan
https://t.co/0omkxfzkfk,1,Rajasthan
tenders,1,Rajasthan
#tv,1,Rajasthan
https://t.co/vgevderpka,1,Rajasthan
ji......./2,1,Rajasthan
@charanssapra,1,Rajasthan
@seems3r,1,Rajasthan
mobiles,1,Rajasthan
https://t.co/celryl7yne,1,Rajasthan
https://t.co/70hfkwrt2s,1,Rajasthan
#lipliner,1,Rajasthan
https://t.co/mxwe4vb4xi,1,Rajasthan
engaged,1,Rajasthan
grampanchayats,1,Rajasthan
scam!,1,Rajasthan
(phd,1,Rajasthan
bothered,1,Rajasthan
'congress-mukt,1,Rajasthan
https://t.co/2js1xuaals,1,Rajasthan
poll..,1,Rajasthan
vociferously.,1,Rajasthan
wasseypur,1,Rajasthan
brillant,1,Rajasthan
https://t.co/gcvritpxzv,1,Rajasthan
https://t.co/vdwjn7bqie,1,Rajasthan
https://t.co/wg31htqenf,1,Rajasthan
nidhi,1,Rajasthan
https://t.co/1ucygxtlu8,1,Rajasthan
definetly,1,Rajasthan
https://t.co/pa87jftfa9,1,Rajasthan
https://t.co/dwpesjfcci,1,Rajasthan
"land,",1,Rajasthan
https://t.co/0ydyjyrnoo,1,Rajasthan
10jnpth,1,Rajasthan
https://t.co/yqky5aox4y,1,Rajasthan
https://t.co/olzbjgfpjc,1,Rajasthan
exams,1,Rajasthan
avoid.,1,Rajasthan
cousin,1,Rajasthan
hospital.overall,1,Rajasthan
"boys,",1,Rajasthan
"respect,",1,Rajasthan
chowkidars,1,Rajasthan
#sunnyleone,1,Rajasthan
congress),1,Rajasthan
upa?,1,Rajasthan
(rdvv),1,Rajasthan
lay,1,Rajasthan
https://t.co/konqhs84w9,1,Rajasthan
#ambani,1,Rajasthan
gone.,1,Rajasthan
https://t.co/q1rhhhaaw8,1,Rajasthan
players,1,Rajasthan
https://t.co/sgo7htljgs,1,Rajasthan
point.,1,Rajasthan
resident.,1,Rajasthan
mistakes,1,Rajasthan
photo,1,Rajasthan
@sanket,1,Rajasthan
https://t.co/bqlsuxfeuo,1,Rajasthan
https://t.co/t50i3rpf1e,1,Rajasthan
definition,1,Rajasthan
procurement,1,Rajasthan
@vibhabindoo,1,Rajasthan
devp,1,Rajasthan
dral,1,Rajasthan
#joker,1,Rajasthan
#choose_bjp,1,Rajasthan
https://t.co/94ybdx8mgx,1,Rajasthan
9892,1,Rajasthan
https://t.co/xzq0dyftjt,1,Rajasthan
mere,1,Rajasthan
1594,1,Rajasthan
https://t.co/ibfp92ch49,1,Rajasthan
@happy_ytubers,1,Rajasthan
chalo,1,Rajasthan
g@@nds,1,Rajasthan
https://t.co/4ipwzf0eqd,1,Rajasthan
voteð,1,Rajasthan
https://t.co/fa3rraukxa,1,Rajasthan
yahii,1,Rajasthan
sales,1,Rajasthan
@rachitseth,1,Rajasthan
#22ì£¼ì¤ì,1,Rajasthan
beta,1,Rajasthan
educating,1,Rajasthan
"poverty,",1,Rajasthan
",stronger",1,Rajasthan
governance.â,1,Rajasthan
#nationalherald,1,Rajasthan
8:13,1,Rajasthan
95,1,Rajasthan
state),1,Rajasthan
puppet,1,Rajasthan
@narend,1,Rajasthan
https://t.co/dbuztora3o,1,Rajasthan
â¹3,1,Rajasthan
https://t.co/5wqy7bnacu,1,Rajasthan
stray,1,Rajasthan
obliged,1,Rajasthan
kilo,1,Rajasthan
https://t.co/nj6p36ej6h,1,Rajasthan
sinking,1,Rajasthan
mummy,1,Rajasthan
clue,1,Rajasthan
https://t.co/c3an1gs8lb,1,Rajasthan
#bulands,1,Rajasthan
electrified,1,Rajasthan
#à¤à¤¾à¤à¤à¥à¤°à¥à¤¸_à¤à¥_à¤µà¥à¤_à¤­à¤¾à¤à¤ªà¤¾_à¤à¥_à¤à¥à¤,1,Rajasthan
https://t.co/pd0aqypao2,1,Rajasthan
https://t.co/wsyxbbiory,1,Rajasthan
trial,1,Rajasthan
https://t.co/ojqjhsyell,1,Rajasthan
https://t.co/p7oecalrxz,1,Rajasthan
#indiannavyday,1,Rajasthan
https://t.co/fxkbs3usec,1,Rajasthan
#stupid,1,Rajasthan
@congressinnews,1,Rajasthan
bloom,1,Rajasthan
https://t.co/sixv00xexm,1,Rajasthan
2029,1,Rajasthan
@vickykaushal09,1,Rajasthan
https://t.co/zxm5fby9z5,1,Rajasthan
discovered,1,Rajasthan
"micro,",1,Rajasthan
party...,1,Rajasthan
evaluate,1,Rajasthan
endured,1,Rajasthan
https://t.co/4zzrlflteh,1,Rajasthan
"15,",1,Rajasthan
fabric.,1,Rajasthan
laptopsð,1,Rajasthan
badlegi,1,Rajasthan
https://t.co/xoegqlndrj,1,Rajasthan
https://t.co/vrjhqwhyxc,1,Rajasthan
https://t.co/pbvolic11a,1,Rajasthan
https://t.co/t5p5rkexx6,1,Rajasthan
"success,",1,Rajasthan
rapes,1,Rajasthan
#prajakutami,1,Rajasthan
https://t.co/1hd654bgz9,1,Rajasthan
enjoying,1,Rajasthan
https://t.co/lykr9k7ppu,1,Rajasthan
#joseph,1,Rajasthan
panic,1,Rajasthan
pl,1,Rajasthan
discontent,1,Rajasthan
bachane.,1,Rajasthan
otherwise!,1,Rajasthan
#football,1,Rajasthan
2000,1,Rajasthan
survive.,1,Rajasthan
rail,1,Rajasthan
innocent,1,Rajasthan
"""thirty-six",1,Rajasthan
#december6,1,Rajasthan
nirmal,1,Rajasthan
deleted,1,Rajasthan
#projectmumbai4betterliving,1,Rajasthan
à¤à¤à¤,1,Rajasthan
#books,1,Rajasthan
https://t.co/bvnlucxszb,1,Rajasthan
.$tsc,1,Rajasthan
#amendments,1,Rajasthan
regions,1,Rajasthan
https://t.co/ok1xh0psas,1,Rajasthan
https://t.co/jepdnc4fj2,1,Rajasthan
58k,1,Rajasthan
khadi,1,Rajasthan
mobs.,1,Rajasthan
https://t.co/lxbkdxtznp,1,Rajasthan
https://t.co/nnigxi6tlk,1,Rajasthan
"hi,",1,Rajasthan
@vidudalaprasad,1,Rajasthan
#digital_india,1,Rajasthan
"created,",1,Rajasthan
forget!,1,Rajasthan
https://t.co/oqfwvi7gg4,1,Rajasthan
good!,1,Rajasthan
hidden,1,Rajasthan
castes,1,Rajasthan
",chamcha",1,Rajasthan
match?,1,Rajasthan
much!!,1,Rajasthan
https://t.co/vkv3ppuefi,1,Rajasthan
breakfast,1,Rajasthan
nicely,1,Rajasthan
"m.p,",1,Rajasthan
rapists,1,Rajasthan
hrs,1,Rajasthan
https://t.co/jdh9be8ncp,1,Rajasthan
horse,1,Rajasthan
https://t.co/dgihb0idds,1,Rajasthan
https://t.co/t88rl0140h,1,Rajasthan
https://t.co/tfn7g3meci,1,Rajasthan
@dilipghoshbjp,1,Rajasthan
place.,1,Rajasthan
"constitution,",1,Rajasthan
https://t.co/pu1lhqmt49,1,Rajasthan
@supriyobabul,1,Rajasthan
majority':,1,Rajasthan
whereas,1,Rajasthan
https://t.co/ldriky6tbk,1,Rajasthan
https://t.co/rxypqlu71u,1,Rajasthan
"deserves,,,",1,Rajasthan
newsclick.,1,Rajasthan
",,",1,Rajasthan
my.,1,Rajasthan
admirably,1,Rajasthan
recognised,1,Rajasthan
#contemptofparliament,1,Rajasthan
https://t.co/l7gnbrxpxc,1,Rajasthan
form?,1,Rajasthan
https://t.co/xjiehwx8ir,1,Rajasthan
#cbse,1,Rajasthan
honor,1,Rajasthan
snakes,1,Rajasthan
https://t.co/xyqeb4apm7,1,Rajasthan
notching,1,Rajasthan
https://t.co/u58sb7dboj,1,Rajasthan
(in,1,Rajasthan
https://t.co/i7n3nbt2hi,1,Rajasthan
https://t.co/n3r8qs8w26,1,Rajasthan
https://t.co/48p0cdio43,1,Rajasthan
leftist,1,Rajasthan
sinister,1,Rajasthan
december),1,Rajasthan
ð5%,1,Rajasthan
#yqbaba,1,Rajasthan
#andaman,1,Rajasthan
#congrass,1,Rajasthan
https://t.co/cws3omar1c,1,Rajasthan
bharatmata,1,Rajasthan
https://t.co/rc58ltwvbl,1,Rajasthan
myth,1,Rajasthan
corrupts..,1,Rajasthan
"students,",1,Rajasthan
@brijesh34279055,1,Rajasthan
@rapublic,1,Rajasthan
https://t.co/bokxxhxb2y,1,Rajasthan
distress,1,Rajasthan
https://t.co/yk7mzaxri0,1,Rajasthan
#modifornewindia,1,Rajasthan
respectðwhat,1,Rajasthan
https://t.co/fgkfenm1jd,1,Rajasthan
adds,1,Rajasthan
âraasleela-hum,1,Rajasthan
implants,1,Rajasthan
threatening!,1,Rajasthan
"gang,for",1,Rajasthan
"mind,",1,Rajasthan
makers,1,Rajasthan
rises,1,Rajasthan
indiað³ðð.,1,Rajasthan
"yourself,think",1,Rajasthan
#rajasthansarkar,1,Rajasthan
#firekbarmodi,1,Rajasthan
"iits,",1,Rajasthan
patriot,1,Rajasthan
https://t.co/d1mcbzpaiw,1,Rajasthan
ten,1,Rajasthan
https://t.co/6xlpvipz7j,1,Rajasthan
artificial,1,Rajasthan
https://t.co/zgzleoan8e,1,Rajasthan
https://t.co/wcl1ud0kot,1,Rajasthan
#vocabulary,1,Rajasthan
end..,1,Rajasthan
barriers,1,Rajasthan
https://t.co/1xm2boh7mi,1,Rajasthan
century!,1,Rajasthan
https://t.co/suwvvhmnoi,1,Rajasthan
https://t.co/95dvxcklxx,1,Rajasthan
#rajasthan?,1,Rajasthan
silenced.....,1,Rajasthan
#products,1,Rajasthan
https://t.co/uhwaik2ngy,1,Rajasthan
bro.,1,Rajasthan
#namo.,1,Rajasthan
victory!!ð,1,Rajasthan
https://t.co/zvikqeknnd,1,Rajasthan
à¤µà¥,1,Rajasthan
https://t.co/tqsf1vqs4j,1,Rajasthan
wala...everyone,1,Rajasthan
https://t.co/s810mp1iy0,1,Rajasthan
hacked!,1,Rajasthan
"""a",1,Rajasthan
"no,",1,Rajasthan
cores,1,Rajasthan
joke?,1,Rajasthan
satire.,1,Rajasthan
volumes.,1,Rajasthan
https://t.co/tprslre99g,1,Rajasthan
so?,1,Rajasthan
#myvotemyright,1,Rajasthan
"parties,",1,Rajasthan
https://t.co/vxbksqau7h,1,Rajasthan
prasng,1,Rajasthan
zone,1,Rajasthan
haha,1,Rajasthan
https://t.co/n1oc4xxj7a,1,Rajasthan
#congressvasthundi,1,Rajasthan
pregnant,1,Rajasthan
https://t.co/ts95hzzhbk,1,Rajasthan
consequently,1,Rajasthan
https://t.co/a6qgfjnzjz,1,Rajasthan
https://t.co/wnmmrugyjq,1,Rajasthan
(muslims,1,Rajasthan
https://t.co/w5smxydoa1,1,Rajasthan
muted,1,Rajasthan
https://t.co/ahvg8ebvuv,1,Rajasthan
distanced,1,Rajasthan
extent,1,Rajasthan
hometown..,1,Rajasthan
hooye,1,Rajasthan
https://t.co/duztbwbrfb,1,Rajasthan
https://t.co/qxxrt9fly4,1,Rajasthan
"rs.15,200",1,Rajasthan
https://t.co/yvdcrjxu2s,1,Rajasthan
#gautamgambhirretires,1,Rajasthan
hollow,1,Rajasthan
https://t.co/rlfh4bn0mt,1,Rajasthan
"even,",1,Rajasthan
184,1,Rajasthan
17,1,Rajasthan
rajasthan...!,1,Rajasthan
billions,1,Rajasthan
kid,1,Rajasthan
expenditure,1,Rajasthan
https://t.co/brluiinp6g,1,Rajasthan
https://t.co/znld0ixpzy,1,Rajasthan
resign.,1,Rajasthan
https://t.co/11mlxg1d4h,1,Rajasthan
guides,1,Rajasthan
https://t.co/rfsp0ntvaj,1,Rajasthan
crowd.,1,Rajasthan
definitely..,1,Rajasthan
https://t.co/yepbmtzzfl,1,Rajasthan
@mangalpandeybjp,1,Rajasthan
kicked,1,Rajasthan
https://t.co/zju612rxrh,1,Rajasthan
sirf,1,Rajasthan
1.60%,1,Rajasthan
https://t.co/hjzxnmxrea,1,Rajasthan
@paruldrayka4,1,Rajasthan
congressâ,1,Rajasthan
lion!,1,Rajasthan
entered,1,Rajasthan
https://t.co/j3kg1arrrk,1,Rajasthan
https://t.co/2vujw3wbwt,1,Rajasthan
needless,1,Rajasthan
https://t.co/k5xr3jydvz,1,Rajasthan
https://t.co/ximiiwhg7w,1,Rajasthan
https://t.co/0gfmkl8teu,1,Rajasthan
intent,1,Rajasthan
#jaipur.,1,Rajasthan
11/,1,Rajasthan
thief-navjot,1,Rajasthan
hundreds,1,Rajasthan
https://t.co/9xaze8l2um,1,Rajasthan
everywhere,1,Rajasthan
https://t.co/wcn3q3z3kz,1,Rajasthan
capture,1,Rajasthan
article,1,Rajasthan
"customs,",1,Rajasthan
bc,1,Rajasthan
#jumla,1,Rajasthan
https://t.co/v77mcrkwux,1,Rajasthan
enhance,1,Rajasthan
xiaomi,1,Rajasthan
desire...ð¤¨,1,Rajasthan
"same,rafael,modi,mallya,choksi,but",1,Rajasthan
#fakenews,1,Rajasthan
full.,1,Rajasthan
woh,1,Rajasthan
#kanhaiyakumar,1,Rajasthan
minimised,1,Rajasthan
jaisa,1,Rajasthan
declare,1,Rajasthan
ðð,1,Rajasthan
paisa,1,Rajasthan
hai?,1,Rajasthan
corrupts,1,Rajasthan
.don't,1,Rajasthan
liquor(#priyankachopra),1,Rajasthan
https://t.co/u0bmgvmmjr,1,Rajasthan
malkin,1,Rajasthan
gold-plated,1,Rajasthan
altogether,1,Rajasthan
nation!,1,Rajasthan
band,1,Rajasthan
@bhupindershooda,1,Rajasthan
yatra,1,Rajasthan
#farmersday,1,Rajasthan
"clear,",1,Rajasthan
consecutive,1,Rajasthan
"here,modiji",1,Rajasthan
kayko,1,Rajasthan
cheaters...,1,Rajasthan
https://t.co/ibqxrhvail,1,Rajasthan
https://t.co/akhywmjfh7,1,Rajasthan
#surbhi,1,Rajasthan
https://t.co/tayeyy5bbm,1,Rajasthan
electrified!,1,Rajasthan
minds,1,Rajasthan
https://t.co/9lfxhujoqf,1,Rajasthan
exhibition,1,Rajasthan
https://t.co/dqr5gmx1yb,1,Rajasthan
counil,1,Rajasthan
https://t.co/au0qxih21v,1,Rajasthan
khai,1,Rajasthan
https://t.co/f74yk5ap8l,1,Rajasthan
it...instead,1,Rajasthan
elders,1,Rajasthan
https://t.co/9h9nj1yp8s,1,Rajasthan
https://t.co/oxagpkdvej,1,Rajasthan
@devendr30012231,1,Rajasthan
inputs,1,Rajasthan
purposes:,1,Rajasthan
"morning,",1,Rajasthan
https://t.co/n1amgpwgzv,1,Rajasthan
rhi,1,Rajasthan
kashmir,1,Rajasthan
mps/mla,1,Rajasthan
@navikakum,1,Rajasthan
lighter..,1,Rajasthan
sibal,1,Rajasthan
sarcasm,1,Rajasthan
27,1,Rajasthan
readiness,1,Rajasthan
mainstream,1,Rajasthan
12.5,1,Rajasthan
#reetweet,1,Rajasthan
https://t.co/mo5mx1w6mc,1,Rajasthan
roaring,1,Rajasthan
equation,1,Rajasthan
#wivban,1,Rajasthan
operation.,1,Rajasthan
https://t.co/uve8gcb0cg,1,Rajasthan
#à¤¹à¤°_à¤à¤°_à¤­à¤¾à¤à¤ªà¤¾_à¤§à¥à¤µà¤,1,Rajasthan
@sureshs26857716,1,Rajasthan
https://t.co/j4lke2u9m7,1,Rajasthan
https://t.co/3ke6oqcuci,1,Rajasthan
gehlot's,1,Rajasthan
https://t.co/gefgdam3t6,1,Rajasthan
@malikkadasaksh1,1,Rajasthan
sardarpura,1,Rajasthan
cared,1,Rajasthan
pics.....,1,Rajasthan
polarization,1,Rajasthan
https://t.co/e2vdvw0hvd,1,Rajasthan
pcs,1,Rajasthan
https://t.co/kxjzeilxsc,1,Rajasthan
dogla,1,Rajasthan
"peoples,",1,Rajasthan
https://t.co/5qe7kxaikf,1,Rajasthan
sham,1,Rajasthan
https://t.co/mcaippddbd,1,Rajasthan
chartered,1,Rajasthan
quo,1,Rajasthan
https://t.co/tbufbcs0te,1,Rajasthan
"character,",1,Rajasthan
khud,1,Rajasthan
https://t.co/eo1ja6wjdl,1,Rajasthan
elsewhere!,1,Rajasthan
(doosray,1,Rajasthan
https://t.co/bieesaxgaf,1,Rajasthan
shortest,1,Rajasthan
highlight,1,Rajasthan
f,1,Rajasthan
https://t.co/y1rhfmfidn,1,Rajasthan
emotion,1,Rajasthan
cozy,1,Rajasthan
https://t.co/xr56ybtoaq,1,Rajasthan
premises,1,Rajasthan
https://t.co/kbokx6vtc1,1,Rajasthan
#à¤_à¤°à¤¹à¥,1,Rajasthan
bye...,1,Rajasthan
divisions,1,Rajasthan
spiritual,1,Rajasthan
#mamatafearsbjp,1,Rajasthan
nainsafi,1,Rajasthan
controlled,1,Rajasthan
https://t.co/ewgamuykx2,1,Rajasthan
.........,1,Rajasthan
rustic,1,Rajasthan
#stanlee,1,Rajasthan
unprofessionalism,1,Rajasthan
baithe,1,Rajasthan
#rafale,1,Rajasthan
#bajrangbali,1,Rajasthan
knight,1,Rajasthan
addition,1,Rajasthan
https://t.co/dt8jgw7riq,1,Rajasthan
#yqdidi,1,Rajasthan
https://t.co/hifhabbkyu,1,Rajasthan
os,1,Rajasthan
#voteforrajasthan,1,Rajasthan
demerit,1,Rajasthan
https://t.co/t9c3be1ghm,1,Rajasthan
vasundhara's,1,Rajasthan
à¤¦à¥à¤¨à¤¾,1,Rajasthan
focused,1,Rajasthan
à¤°à¤¾à¤à¥,1,Rajasthan
work...#modi,1,Rajasthan
anti-people,1,Rajasthan
https://t.co/7sxqkualsx,1,Rajasthan
@jasdeepsinghjd,1,Rajasthan
https://t.co/sgyv4wwe13,1,Rajasthan
drink,1,Rajasthan
blown,1,Rajasthan
oftenâ,1,Rajasthan
"work,",1,Rajasthan
@renu_adhana,1,Rajasthan
thriving,1,Rajasthan
hahaha.....ð¤£ð¤£ð¤£absolutely,1,Rajasthan
https://t.co/ixaqu1jskf,1,Rajasthan
"around,",1,Rajasthan
divyajanjan,1,Rajasthan
subsided..,1,Rajasthan
https://t.co/urrkkzmybr,1,Rajasthan
#yogiroxx,1,Rajasthan
#jhotwara,1,Rajasthan
https://t.co/vp7okezikv,1,Rajasthan
india..,1,Rajasthan
bjps,1,Rajasthan
https://t.co/s6wsgjpp5x,1,Rajasthan
separate,1,Rajasthan
https://t.co/laspzkbtrt,1,Rajasthan
https://t.co/soqzo0yfah,1,Rajasthan
haarnay,1,Rajasthan
https://t.co/rrni1hiccc,1,Rajasthan
person's,1,Rajasthan
blood,1,Rajasthan
moh,1,Rajasthan
https://t.co/azpqeascp3,1,Rajasthan
https://t.co/iyxl03imzc,1,Rajasthan
#NAME?,1,Rajasthan
https://t.co/rct9ris1ki,1,Rajasthan
rani,1,Rajasthan
there're,1,Rajasthan
https://t.co/urubtzckou,1,Rajasthan
56's,1,Rajasthan
@mmrmtyr9zcajfkt,1,Rajasthan
mgnrega,1,Rajasthan
lagged,1,Rajasthan
#paintmycity,1,Rajasthan
naamdaar!what,1,Rajasthan
https://t.co/io6ma85etq,1,Rajasthan
"rahman,",1,Rajasthan
young.,1,Rajasthan
https://t.co/k0lfuxvanp,1,Rajasthan
#mautmeinmutthi,1,Rajasthan
submitted,1,Rajasthan
